id,name
9WlLS0bm42ib,Building Maintenance
Gr6ZKplMNxZr,Student Disability Services
GmIbjMWmWARR,Faculty Recruitment Costs
FmaQqSYBXucD,Public Health & Safety Programs
lcbzjRvKgjA5,Legal & Compliance Services
5ZI5tp2TEdit,Campus Environmental Health & Safety
5jZBaimEp6hg,Campus Events & Activities
KEAsoHA0YBQu,Dormitory Maintenance
kfCKEn4gM08j,International Research Collaborations
rgAk9W3kQLi5,Faculty Research Support
9CaHhOQa0lHP,Student Leadership Development
XbO0sC8oQC9Z,Student Campus Jobs
a3nwdPppbv86,Community Service Learning
PcBLK0ufWVEF,Maintenance of Research Facilities
E5XXMQy5tzzs,Library Digitization & Archives
u3CLLf4ou7cv,Data Storage
qyTvRGEYqS4w,Endowment Fund Contributions
r8CYM7pRiLiA,Campus Tours & Information Sessions
DZZaLPRK9GPA,Faculty Research Travel Grants
X5J29g3ETc65,Public Relations
UblhNrJSaWgz,Campus Housing & Residence Halls
CDUsjfoBdobK,Faculty Research Support
TN4ZF6y8rqkQ,Research Grants
MAqS3DvOw20m,Cultural Exchange Programs
Gt4WceDbmukJ,Sustainability Research Projects
5WKbQlOxWeTx,Research Collaboration & Networking
u8Ukva7mBF7V,Sustainability Campus Initiatives
XI1SZzKLTBSh,Student Dining Services
QJCsuarc8ep9,Library Resources
c91xBjzxJ3pN,Parking Facilities
gciBsScFVDph,Research Equipment
uWTiBKitCkaj,Student Scholarships
mRM4NqZnRhAH,Athletic Programs
mhHybGpGXlpv,Cultural Programs
NZzwWCnJ1C25,Sports Facilities Maintenance
O5PTEBz2JEBO,Research Collaboration & Networking
VCyT1cokDkpw,Student Data Privacy & Security
YUAEZcuCK6oT,Student Housing Utilities
jWQQ0tqUAx4f,Environmental Sustainability Programs
dcGh70ESfZhG,Academic Journals Subscription
Hs8Bbn8Dlz3i,Professional Development for Staff
tXLa50rAI3ye,Pension Contributions
AuY2W0GDnuks,Capital Campaign Fundraising
0IP2Ir0MGXGh,Student Housing Security
Pnfoe0SqxakB,Academic Journals Subscription
mu17lliwXVR4,Digital Literacy Programs
9mZzCleTsNPX,Student Leadership Development
xr54HLfmo3sy,Counseling Services Outreach
2YKVVdYQpYpi,Virtual Learning Infrastructure
hyJajuL6hccI,International Partnerships
2CN1EXgZFq8p,Employee Recruitment Events
uxUqytqaC0mA,Faculty Incentive Programs
X3aHIyJeieZV,International Student Services
mqwdgw9CqLdu,Building Maintenance
AkwrvKc72rnu,Visitor Accommodations
71Zim49mhLVf,Campus Art & Exhibitions
lbSPkGJqY31O,Corporate Partnerships
ggHd9c6phWES,Academic Mentorship Programs
ZG2FEUUUVCtM,Study Abroad Programs
LcxQSzwrnfZd,Environmental Sustainability Programs
G5zWPKOgO1op,Curriculum Development
wYI9CKMuR588,Student Financial Aid
SwGWa8b2TDBl,Conference & Event Hosting
vkKFFrYE4FDn,Endowment Fund Management
QliNENqmo3Oc,Dormitory Maintenance
79UvIzUz23G8,Internship Programs
9InpfaZVLnjV,Visitor Accommodations
Vh3t21fHJFmv,Legal & Compliance Services
S8vcuyflzWFP,Mental Health Awareness Campaigns
gIbduW8tZra8,Student Research Funding
ntIo13nN3PHF,Student Disability Services
5OoUAYrsJDFg,Campus Art & Exhibitions
G2m1NcWVBwRs,Sustainability Education Programs
6G53AOuf8EoT,Building Construction & Renovation
ZoWAEpOBvd7q,University-Sponsored Conferences
exOYlMVNOEGM,Sustainability Reporting
xbFRWYKNZxOX,Online Learning Platforms
eHt9U43KMi0h,Instructional Technology
pXJV7eLjNPom,University Branding & Advertising
vpywA8Lp1AYE,Academic Support for Underrepresented Groups
5k8HfOtC4AET,Insurance & Risk Management
ceCZSYEP0Cdp,Campus Utilities
obk3ShFJmm2M,Campus Accessibility Improvements
14Hjr84zaFtA,Employee Benefits
B3uVMT3aBnoM,Conference & Event Hosting
JqDQXTONa4kI,"Security Technology (Cameras, Alarms)"
FZTszvCzj0gn,Career Services
e5C69JtmFEyL,University System Development
IXsS0mKujUhG,Research Grants
eMNggjvZOOQD,IT Infrastructure
7a0wzTVNE710,Internet Access
8dvWG6fLo9rW,Campus Food Sustainability Programs
GpWqEdBHWOZq,Student Advocacy & Representation
smzQRATuU4Cz,IT Support & Help Desk
UY442PHHZ1y1,Faculty Salaries
4YM2oCnkoGwt,Conference & Event Hosting
tvEwRd2s52Gj,"Security Technology (Cameras, Alarms)"
8PQgnQE9Jvs8,University Strategic Planning
HVUz5ESJmDHw,Sustainability Education Programs
YXay5H44Al3T,Public Health Programs
gsSEtQ02yhti,Research Equipment
1xBUXFbZL90V,Research Collaboration & Networking
WnHh0eRkuOJ3,Sustainability Reporting
Vb0EXB4jE8K7,Building Maintenance
MWw8BSI6bZDh,Cybersecurity Investments
8DBtG7mdwvSN,University Strategic Planning
oKNVf5yftaWa,Campus Events & Activities
VY9uy5GTomBX,Sustainability Certifications
zdfOd5ASQbA2,Career Services
mZqe720vRQvr,Insurance & Risk Management
VVoKta4aFcgl,Student Tutoring Services
Hvs8OgBUg67H,Student Loan Support Programs
j5XY9Cax1v6b,Faculty Incentive Programs
XSDRxGh3pE7N,International Student Services
CwlShoU7xos3,Departmental Budgets
JUsiaof5EmpG,Curriculum Development
vLeIVetUByPU,Faculty-Student Research Initiatives
vWHH9D4OyY4h,Employee Training & Development
VlvAkUjYbDVM,Emergency Medical Services
VoZIM15DtFim,Emergency Preparedness & Response
PfMQ7UMILJj1,Business Intelligence Tools
eJbJwPbsb8S4,Academic Conferences
nr0cxwN9dLRp,University Legal Counsel
7hFPaTUlVCCB,Campus Environmental Health & Safety
kGdgDFnydEP9,Employee Wellness Programs
IGm4TvCrdrPJ,Campus Tours & Information Sessions
FFGTGf5wBo0A,University Legal Counsel
oRVqR7RqL4DS,Campus Safety Improvements
w80s18q9Je93,Student Advocacy & Representation
guuruzvb6vU3,Employee Training & Development
6eB9DnXzQAjJ,Study Abroad Programs
ssAqaSfNuAxU,Tuition Fees
ypGu6F4OyS3n,Public Health Programs
nUIzugWpq3SI,"Security Technology (Cameras, Alarms)"
YKV6W6elqEZU,Employee Recruitment Costs
F2v457ZCsRB2,Technology Research & Development
ylVEgfU8F1jb,Academic Support for Underrepresented Groups
1CFD0E19t3Lo,Seminars & Workshops
5mA4vfVGXxiF,Writing & Learning Centers
zTuJZtc8z04w,Grant Compliance & Reporting
qMgayphK0IgG,Visitor Accommodations
WHyZWjU83oTm,Legal Aid for Students
nTXzU4b9xMLr,Technology Infrastructure Upgrades
ALg0QRMYPDFT,Sustainability Reporting
53Iy3IBitnrr,Internal Communications
WxDebZ2cGSoh,Campus Accessibility Improvements
SRT3hpHOPMah,Software Licenses
3ju8R1TUMOx2,Research Collaboration Platforms
AvxVL7Vug0zC,University Network & Connectivity
wKTteFNzE64K,Library Digitization & Archives
gBUhEqpff2qf,Public Affairs & Advocacy
x88yF5TdNCAM,Business Intelligence Tools
uiHSDLIOl0Fu,Sustainability Research Projects
KPHEdTdwB7V4,Continuing Education Programs
IQQzd3O4iOu1,Parking Facilities
YsLDrNWblUWK,Student Testing & Exams
c99geJN6wQUp,Environmental Sustainability Programs
1kSCiovFoUNg,Community Outreach Programs
3h5gCNERHxD8,Community Engagement Projects
NRvHKwEq72QX,Faculty Incentive Programs
bMTwm2ka1hM4,Research Collaboration Platforms
FCMPWFJsNWWn,Endowment Fund Contributions
DTSKRg0jJSPR,Campus Events & Activities
WqQt2ELvLLuJ,Online Course Platforms
t5sBtllIqjI6,Community Engagement Projects
wI0bNIBLOYGz,University Network & Connectivity
r0CTOOdR7zfZ,Tuition Fees
X5VUXdNMFnxB,Public Health & Safety Programs
7ZgK6Mb3hOod,Technology Research & Development
oC6R9j3oUcTB,International Research Collaborations
dqvAx9w0Db5T,Career Services
6MIiMOV0mm8o,Student Disability Services
b0CXnOFiLtYf,Assessment & Accreditation Costs
lsAEzblsckzR,Counseling Services Outreach
paJNfalRcueE,Faculty Office Supplies
UFBfDJ2Q4SNn,Campus Events & Activities
zeMbSZZ36TGx,Library Digitization Projects
DiuMtbbyCwNz,Legal & Compliance Services
mJcXGzDDySB8,Campus Food Sustainability Programs
2wCFFRbbgHYg,Student Loan Support Programs
k64ZN1F5sbWL,Faculty Incentive Programs
jW2mAfxTFWs1,Academic Journals Subscription
5Glkya40vV2x,Digital Literacy Programs
DcfhLpOEYulc,Student Travel Grants
nPZkkb5Eu9Nv,Student Loan Support Programs
MbqXG12kz1Qq,Online Learning Platforms
J6fr0lXbBLCG,Insurance & Risk Management
T3K3YtEkEPOn,Admissions Marketing & Recruitment
LQnKM1xdEEra,Public Health Programs
F8kWQ1KsBkGg,Public Relations
lpumyeSKTMDn,Technology Research & Development
QhhwRFZniB4Y,Environmental Sustainability Programs
YNNeqN45rKv4,Tuition Fees
EjYkxt4ObS7y,Campus Recycling Programs
JY17KVCDjU2O,Community Service Learning
MXIbKN1ZQjBE,IT Support & Help Desk
E1j05JSF97J8,International Student Services
1TiiiilHVBXI,Technology Research & Development
BkaDXlUrdkkD,Grant Writing & Management
QMzoKMnBypJj,Employee Benefits
EwpvUVqRWF2E,Corporate Partnerships
cSaUJxQVVq5V,Maintenance of Research Facilities
nBdrlwO82Ypk,Non-Academic Student Support
cE9oXpz8CfFC,Security Services
PFMfFNGLosyy,Technology Upgrades
Gsf1yJDKBVxQ,Academic Journals Subscription
rq4PIR3MbFgy,Community Engagement Projects
z0eEursdGFyT,Conference & Event Hosting
EqBGwSTYiWgh,Pension Contributions
hyySGPvwo79f,Student Advocacy & Representation
jvomROVydV5X,Student Travel Grants
KgXQKBn33BZ2,Cybersecurity Investments
rbT9ftlel3R0,Board of Trustees Expenses
56fDuBkHPCeM,Endowment Fund Contributions
cW4Nep0nnmjI,Campus Environmental Health & Safety
GEJJConAQ0Mh,Emergency Medical Services
iYhzLZiyVjXY,Campus Utilities
Lvo8D9perV76,Endowment Fund Contributions
1KVz1uz6XNO2,Research Equipment
xOx4NQGJiBSB,Counseling & Mental Health Services
mOYDoxYjsdjA,University-Wide Surveys & Assessments
VEjCkDAzfk4a,Research Collaboration Platforms
jfB3ZT5Lv1Da,Digital Marketing & Social Media
bHWgs0d1oTvF,Faculty Professional Development
jKHCf61nAiEe,Legal & Compliance Services
boxZoYbeeCMw,Staff Salaries
aPYsegtn8TF3,Campus Environmental Health & Safety
MzmMtQl85cp8,Press & Media Relations
rx5c8Ap59zMn,Endowment Fund Contributions
1EDxO1bOqD0D,Public Health Programs
qCDnXrMc9hBF,Academic Conferences
pIbhpLzEZjaw,Corporate Partnerships
P89djglsLeIx,Public Affairs & Advocacy
W7GBfnUhiQCP,Academic Conferences
OfDFGHUzECNs,Public Affairs & Advocacy
rfxd6JxK2Ki4,Campus Landscaping
OWggqRQbOE2Q,Internal Communications
OrltvX0eipjZ,Student Data Privacy & Security
jwZtySaVX6TH,International Partnerships
ZMYkkTEdodRd,Counseling & Mental Health Services
CYZisvjQH2Hn,Online Learning Platforms
ylwRw4OnsxC4,Student Research Funding
fCmZ5VAeDhU1,Departmental Budgets
RkEirbzOgzdM,Campus Art & Exhibitions
UB3hHviT5PZe,Capital Campaign Fundraising
9MVQIb31oaQq,Student Loan Support Programs
e8pdqrp89WTy,Support for First-Generation Students
ctslBQm3Ub5K,Study Abroad Programs
x6dvnnnze6O4,Laboratory Supplies
MzXPG6MghgPX,Campus Art & Exhibitions
xHTdXyqSzrAZ,Campus Printing Services
Ou9QPiDTWZFh,Student Disability Services
wDVIz1C6xUqJ,Sports Facilities Maintenance
jQ7E6A8DbONt,Faculty Research Lab Supplies
5Du4KHirkAvc,Counseling Services Outreach
OvIY4FZrsUsK,Employee Recruitment Events
nmPkU7w8TywV,University-Sponsored Conferences
6ZCPE36jWkmT,Green Initiatives
BlsyqBJOl5FI,Student Campus Jobs
Fmn6XXKg8Kt5,Endowment Fund Management
PSudqmW1P2VD,Student Housing Security
ee6Qt6bhQY68,Writing & Learning Centers
00twN8xZdRjP,Audit & Accounting Services
bs7ahJqCF6MF,Board of Trustees Expenses
1LAxPp4RRgNh,Research Grants
oQwNlZ5DIB1f,Website Development & Maintenance
YEghpd5l0cjC,Graduate Assistantships
wV2HzxnOzD6c,Faculty Incentive Programs
47uoBSJCIpXk,Campus Recycling Programs
PLTy6ryUuIof,Pension Contributions
Pf4XHyltpzW1,Student Housing Security
TjnWKPTjMXRf,Faculty Office Supplies
EeYKzUBWpElv,Student Campus Jobs
2uwobBAYaKAq,Parking Facilities
qJYOeAlKG5qA,University Governance & Leadership
DUchOQ1MXiqs,University Health & Safety Compliance
PzYu0tAb90eM,Library Digitization Projects
VwmUbUVruJw2,Counseling & Mental Health Services
478mZgkOh0Nb,Administrative Supplies
zg97BJjOXKRE,Research Grants
eob77ma1bwyI,Research Grants
OTg6obt1o1kk,Counseling Services Outreach
XBiuHTxIxCWM,Faculty Office Supplies
wuYW0WxqDjYd,Academic Program Development
mPUSyq2js91l,Public Affairs & Advocacy
1O3wQiDMNzM9,Digital Literacy Programs
LqTbN6MRDxqr,Pension Contributions
JD9qeYGcV19F,Laboratory Supplies
PDasXzKvAN2c,Public Transportation for Students
vq57nWfJpcBf,Student Emergency Fund
rbBEwnWGzsrC,Research Collaboration & Networking
cRPVssd4nG2o,University Legal Counsel
0iEfY7jgi9hj,Library Resources
Gk5uxcxY1IRe,Dormitory Maintenance
2xQxAgE6TltI,Cultural Programs
oPyumQ8irlZC,Mental Health Awareness Campaigns
Hbrxxg8Y2iyU,Capital Campaign Fundraising
7X7e7BkaPxcM,Endowment Fund Contributions
CUPMKPERS9FM,Student Advocacy & Representation
pZO1QFYbCv0P,Employee Benefits
mQrN0nx1Osac,Public Health Programs
LMyfWaiPi4ex,Research Publications
t8FnUe3Hk2AS,Mental Health Awareness Campaigns
vU5fwzA6n0ZH,Faculty Research Travel Grants
6iscvwU6PIm3,Employee Training & Development
sJIJszMkQljv,Classroom Technology & AV Equipment
c4uBCEB4uPZA,IT Support & Help Desk
v0Pg6wp37nbu,Civic Engagement & Service Learning
kOfAZ5dktOOT,Dormitory Maintenance
OpEuiK5FNtYi,Online Course Platforms
et6IWdaAbEBu,Academic Journals Subscription
aJ8839QqQ10t,Public Affairs & Advocacy
NtqtAKEWClRq,University-Wide Surveys & Assessments
VmknqmEuv1Ae,Seminars & Workshops
rUpAuaufgNKF,Employee Training & Development
OXzYy4qUM6bA,Laboratory Supplies
6onNxWGMXh2g,Community Engagement Projects
qVrAZCzAPeuI,Faculty Recruitment Costs
RZoxzFcAVi9s,Student Internship Stipends
6LzXRtX8cg8l,University-Wide Surveys & Assessments
HKxsxbciOrus,Graduate Fellowships
DSfquuWePTqk,Admissions Marketing & Recruitment
Fhzhg06g2USa,Diversity & Inclusion Programs
LdJSu6AaIVxz,Internship Programs
w3z8Km9XhuHh,Tuition Fees
FdDkTxGVGzsH,Diversity & Inclusion Programs
2DKXCfO15NVb,Research Collaboration & Networking
JUA9YBB1v2ga,University Network & Connectivity
cRYz2KASXQTP,Insurance & Risk Management
I5sd1hoE7QTl,Instructional Technology
NX4dofiMwaRu,Campus Tours & Information Sessions
B6uN6kOQ0S6l,Academic Mentorship Programs
ZOO3JzNTPjVj,Faculty Salaries
dMByg0FT2ECa,Faculty Professional Development
kB54ydi5EN3j,Internal Communications
2CaNXnaMXWhG,Study Abroad Programs
WIdatC07XvF0,"Security Technology (Cameras, Alarms)"
39UMwBTcpm2o,Legal Aid for Students
T6ssCbYmz3JR,Disability Services
0Uu4yLt0auB8,Research Publications
R3eVQW4UTC4y,Audit & Accounting Services
smr9h2LC5zEu,Legal Aid for Students
tfeguTUaaw3v,Employee Benefits
IzSSGMp5Jvrc,University System Development
L5OqY9I6AykE,Support for First-Generation Students
AFITd1cSnKyb,Academic Mentorship Programs
8m2MqWD0GzeP,Student Success Programs
fumjBtxCevsf,Student Housing Renovations
SvtneLHPb0ik,Library Digitization & Archives
BwYpRWaBhwYs,Campus Recycling Programs
4yafWDmu1SCR,Assessment & Accreditation Costs
YY5zJpRZ8rWI,Catering & Food Services
ru5xTaPE0Q1z,Classroom Technology & AV Equipment
wHOCcMuh2lM5,Faculty Recruitment Costs
ZktWioqXypK5,Insurance & Risk Management
E067G5Mfsonv,Audit & Accounting Services
pz19PB53wFE2,International Partnerships
WZOP8GgdEFYq,Employee Recruitment Costs
66VcynAvMLut,Library Resources
lADnQlrUxFgf,Data Analytics for Administration
KJMB5NC4dZxE,Conference & Event Hosting
j0M8fXZS6rhB,Internet Access
UtaTnBbb3GQ1,Study Abroad Programs
1uWBNLfhj0hR,Board of Trustees Expenses
nwfnJW90s1dE,Academic Support for Underrepresented Groups
k0n5dI7vTMvc,Security Services
pvIvfBdCMaHU,Academic Mentorship Programs
6kKKJWi5XemE,Internship Programs
NhD484m1AsRD,Academic Support for Underrepresented Groups
hRgTig127P1x,Human Resources Services
Oyl9QxTjeGHI,Student Advocacy & Representation
waSOTcYjc5q4,Research Collaboration & Networking
gorlsYqKV0Ml,Employee Recruitment Costs
0IYW81ngRS6o,IT Support & Help Desk
E6LMXpLfGef0,Campus Recycling Programs
Efed40xIjIE4,Public Relations
T6Wk5sE7S615,Continuing Education Programs
diQLNnZKUFf5,Software Licenses
XOcSqyLHFV6T,Employee Training & Development
covwscX12oxD,Student Recruitment & Retention
wmVxLtMSqYIj,Academic Program Development
YbCZxT7r7ST8,Public Health Programs
Eb3jf8biPd15,Sustainability Certifications
eK8rQ5Jrm03U,University Research Ethics Compliance
gL5I54j5r7pr,Writing & Learning Centers
2Wj6UuSIdltv,Emergency Preparedness & Response
OxiBaHm3OvkC,Student Housing Renovations
cxoqF5gml8DE,Research Grants
RFCGuPpM3jaW,Student Tutoring Services
hVoGIBiycnu3,Faculty Office Supplies
h1GDlHcV1n8O,Student Campus Jobs
lmmqukS92uD4,Seminars & Workshops
gJpiTkL6s1tj,University Legal Counsel
2dfUgTJK4tyL,Career Services
WYNFMcC8v4yw,Academic Program Development
jxUFjHgTaAsI,Campus Environmental Health & Safety
gABTJQ0845it,Corporate Partnerships
eV8IIZV0Y0Jk,Employee Benefits
2ji3jKBh0xBh,Faculty Research Travel Grants
QSRSL9p5Zveo,Retail Operations (Campus Bookstore)
bxNTOZ3SOAWz,Endowment Fund Management
JJqQbQuklCHh,Non-Academic Student Support
zbX3WME2q4I4,Library Digitization & Archives
fOikQhFx3Edr,Library Digitization & Archives
kikqJcwouuBn,Library Digitization Projects
hOE1Zc5TEVHl,"Security Technology (Cameras, Alarms)"
PgOzNrvmQDFU,University Health & Safety Compliance
Z9TKQckGB2HC,Academic Program Development
ewIfo1bHFQ75,Assessment & Accreditation Costs
6srZM7mygTbW,Diversity & Inclusion Programs
VKJ83S9aB3RP,International Student Services
0BOhP8v8Dlma,Virtual Learning Infrastructure
LmbRYessVXBI,Campus Recycling Programs
oFiJCtOSI4t4,Employee Benefits
8wB8wDdoKItn,Press & Media Relations
8Uq4wlT0bzev,Research Equipment
eEBHtbHhGLgt,Business Intelligence Tools
EaStLjZdLxZA,Legal Aid for Students
bjPg9zaWHlrG,Grant Compliance & Reporting
UfYxyB5T1BBJ,Virtual Learning Infrastructure
vYqQeagPIMGR,Student Travel Grants
d00crGCRK9Nt,IT Support & Help Desk
uX8f78aezP1O,Campus Event Sponsorships
a3rbLqExDI6Y,Grant Compliance & Reporting
cvt8ebtz79fn,Seminars & Workshops
uhDOdUp1zf8g,Student Travel Grants
QDQoLErFTfNU,Business Intelligence Tools
nPSAHNQd79nQ,University Network & Connectivity
KNtaRHg7WAxO,Corporate Partnerships
oKrjdgCRxgty,Student Housing Utilities
p8ip6BQwAmbJ,Campus Safety Improvements
KbAtPxAtDmwP,Student Financial Aid
ENLCnEZeC5yB,Conference & Event Hosting
ZdKOtDVyCp43,Graduate Student Support Services
sY4W3MYpHcQh,Academic Support for Underrepresented Groups
raNj9MlJAvx6,Research Collaboration & Networking
n8fgoPiYE0kL,Data Analytics for Administration
UTmWiGGC9GTQ,Online Learning Platforms
xh8Z9tzx0t8N,Graduate Student Support Services
9Iurmb7oqFVL,Library Digitization & Archives
8OEGcYajMxHv,Endowment Fund Contributions
nSKCSbgL37vb,Internal Communications
DKRSIg7EFBs7,Virtual Learning Infrastructure
yA0TQhhrWgTJ,University Legal Counsel
QTuBCZi88EA1,Academic Mentorship Programs
3YmBnbwWNtqI,Conference & Event Hosting
qQp8Fzwplp7h,Campus Event Sponsorships
feuxwRPW4Tl9,Public Transportation for Students
zKxJnFLvJhK3,Campus Tours & Information Sessions
QIsC0AD8Ip9R,Student Recruitment & Retention
s6Wefpfl0OQV,Internet Access
cxird2HnFQnD,Parking Facilities
F5HmgyNNgbin,Student Emergency Fund
TzubdyNbNXCG,Student Dining Services
MzCFn6l20AJ8,International Student Support Programs
QyhCMgvsXgyJ,Sustainability Certifications
Smalc7UxsBpo,Sports Facilities Maintenance
9s6pEMAJbsGs,Campus Recycling Programs
jyzmmsDZ6LIH,Library Digitization Projects
fcS44i9oWG67,Emergency Medical Services
6AzWUOSxA9Y9,Retail Operations (Campus Bookstore)
D2gAi09K6geU,Student Internship Stipends
YoHpb8NqBk7a,Internal Communications
xXYVfA8nqT7M,Library Resources
yqGy880evFPk,Conference & Event Hosting
PCI6ia2dlc3B,Campus Housing & Residence Halls
Y1J1JGS2mVUZ,Employee Benefits
rChOQ1bizFbz,International Student Support Programs
VBi6V4JhjIy2,Internship Programs
YIkGmQfQdbyg,Public Transportation for Students
93ep3PbyjPyG,Research Collaboration Platforms
xN6JzzX76JtK,Faculty-Student Research Initiatives
8mfhkbYEI3pz,Administrative Supplies
h4W806tBGWld,Campus Utilities
DQZiMltSpUje,IT Infrastructure
tEgQ2KwzWGz2,Online Course Platforms
Esy2cEdeCOmX,Environmental Sustainability Programs
u680TEh9dvQi,Student Campus Jobs
JQHofxWdikwx,Student Campus Jobs
hOk5WXSIIznP,University Audit & Tax Services
xiR5INnluAh1,Faculty Recruitment Costs
O94hj3jms1sQ,Board of Trustees Expenses
U5yhlfk9Gmp4,Campus Utilities
dicJJONmCZ57,Faculty Research Travel Grants
8nj0RzNETLAP,Academic Journals Subscription
pqvJNtRCDXxe,Student Campus Jobs
JV4CWqcIPIvq,International Student Services
i0MqS4VBYA5l,University Research Ethics Compliance
jYri7wCI4Mek,Public Transportation for Students
iCvmcxWk4L9a,Mental Health Awareness Campaigns
EIeIeUjXqToZ,Endowment Fund Contributions
gD9GcPcVosTl,Faculty Incentive Programs
fQvVQ744oNcL,Employee Recruitment Events
JGJqnazeMz7K,Non-Academic Student Support
E98Yiq0Ge7sc,Cybersecurity Investments
1wcarx7F6aZB,Laboratory Supplies
9NcUEtCOYv2p,Endowment Fund Contributions
ZtUdnXwMgX4B,Academic Journals Subscription
SJPZPzLefv3z,Graduate Assistantships
ZXM48vCZKu6m,Student Housing Utilities
eetetNwp3O8b,Press & Media Relations
AJWlcveC5Q2z,Visitor Accommodations
xRnG81enCYrL,Business Intelligence Tools
6z29FF6KiBII,Diversity & Inclusion Programs
C39p1hGvbatl,Press & Media Relations
3db8M5NQYYe9,Professional Development for Staff
9cm5SaXzXoDy,Cybersecurity Investments
lTuvYZztiXjv,Public Relations
GjJsaJRr5pdR,Faculty Office Supplies
ljU7xVDVuZ56,Student Enrollment Systems
N35Craz9045L,Sustainability Certifications
6yWpwvijbj1C,International Partnerships
lQPRxA6SgMIY,Sustainability Campus Initiatives
GdXC1jrmXjtE,Student Housing Utilities
7sH12xIOoKDz,Virtual Learning Infrastructure
lulq6bbmNUQA,"Security Technology (Cameras, Alarms)"
4XCe2iKCYOPZ,Research Publications
cF2nTEg8Ifqc,Employee Recruitment Costs
sOigusyL9qiX,University Merchandise
kZDkk22SYyww,Dormitory Maintenance
pR7tCbNvAJkN,Maintenance of Research Facilities
xwS9sVFVWkiz,Student Enrollment Systems
9UMt57MFAfeX,Alumni Relations
bjIvCCcoNKJW,Academic Mentorship Programs
ZtEeBeaFkFQA,University-Sponsored Conferences
IQYAqof2s7KF,Work-Study Programs
hTGv9S0KwUNW,Student Loan Support Programs
AMZNQv3tzHsy,Student Advocacy & Representation
1A3vHby3tZnt,Digital Marketing & Social Media
8DGmruypZqKn,Student Housing Renovations
s1ep0sUCDUX2,Campus Utilities
UlypIDZIooK5,"Security Technology (Cameras, Alarms)"
9Wjb14HgIwwt,Student Loan Support Programs
XD7nyQHFtpHN,Legal Aid for Students
AkORNMaLAbAD,Tuition Fees
imS7gh8jYv16,Internship Programs
QjKmFK3JL969,Insurance & Risk Management
CqXTAWzFKUyF,International Student Support Programs
kNkwI4z57zJH,Software Licenses
benaBfxganNj,Employee Benefits
oxKgcyyqPrjJ,Campus Food Sustainability Programs
ZW91bGfEnvQ2,Cybersecurity Investments
MorqtxisyoTO,Student Recreational Programs
FgHFyTsJZPCa,Student Success Programs
PuRM4tGWOo7N,Capital Campaign Fundraising
NzWiH1cN3iK3,Writing & Learning Centers
uZk90bN9w42A,Study Abroad Programs
AJG0cLs8X0Wx,Employee Wellness Programs
8HaHUWiO64es,Continuing Education Programs
T7mMvXzCGpqm,Audit & Accounting Services
70RJHMJDYpNA,Employee Wellness Programs
2nNsBzENegMJ,Campus Tours & Information Sessions
dvgSa1W7PlY8,Admissions Marketing & Recruitment
MDgYgHxi1zqE,Technology Infrastructure Upgrades
GX6eMKJSlgv4,Emergency Preparedness & Response
MWv0KJYsiQqM,Faculty Research Lab Supplies
AcxZrFRsLH0L,Green Initiatives
ZhgPW1oA8r7K,Faculty Incentive Programs
mXYihqu2WnpB,Research Publications
iAQfhn4EVsUb,Grant Writing & Management
lHMxuETslAIj,Sustainability Campus Initiatives
FgGjaE7vo61o,Faculty Office Supplies
nhPdnblxxRBV,Campus Housing & Residence Halls
VJWuzSONSLkR,Campus Printing Services
O1YgsftZ9qBe,Continuing Education Programs
2nxswiSkYppt,Student Scholarships
U7lwDcSlJ6L1,Student Leadership Development
fVbneW9QL00F,Faculty-Student Research Initiatives
azgFm9AACynu,Graduate Fellowships
7rRqtoEi0TqN,Employee Benefits
qKMRZ3hRcpuv,Assessment & Accreditation Costs
TrxmXqPD0m62,Technology Infrastructure Upgrades
9TErBbaKw566,Academic Program Development
35s4VAGsEUi0,Human Resources Services
4f9LQDda1pcq,Virtual Learning Infrastructure
p7gToU8nTNrg,Public Transportation for Students
s3DsNj0Ysf93,Student Tutoring Services
LkyvDMG3nhHc,Sustainability Certifications
01UUh8ij6kkP,Employee Training & Development
lS88jamn4t1F,Work-Study Programs
lsb6Tx4zQLWg,Business Intelligence Tools
tRvYn34bHRuh,Public Affairs & Advocacy
RjdbGZlrjesU,Civic Engagement & Service Learning
MrCziXas6atR,Graduate Fellowships
3t1gp3FdUr5I,Student Dining Services
Jp22LjtxnJmR,Legal Aid for Students
hi8in5qa13Ki,Employee Training & Development
fQIdQO8QE4Ao,Library Digitization & Archives
QFjmNqiLOuDf,Student Recruitment & Retention
6DeyFna4QV7J,Student Dining Services
h2DNE63AYmrQ,University Legal Counsel
dyIWLF54BOWb,Community Service Learning
eeI6znMVLZJO,Staff Salaries
hJBNPsQ48y4G,Employee Training & Development
fPzvKcsoeSx2,Building Construction & Renovation
l9teqGPg4KbM,Legal Aid for Students
uRz89uecNy93,Sustainability Certifications
f5GQSP84Duff,Technology Upgrades
v8A1EVWnHO7y,Student Recreational Programs
kdeDihpTel0t,Maintenance of Research Facilities
XmfUABejLgJg,Campus Art & Exhibitions
BcxcOH3pVT39,University Merchandise
ZMoGDLOQc7Tm,Student Research Funding
N7tyGVnsLd3O,Emergency Medical Services
cg4FygSB65z9,Campus Safety Improvements
N3H818zI2ek5,Faculty Research Support
hZgklTPLadi4,Library Resources
OAzvv89u5W29,Campus Tours & Information Sessions
sifXQ5AWCxw6,Campus Tours & Information Sessions
